species,lat,lon,country,year
Mauremys sinensis,22.796642,120.291714,Chinese Taipei,2026
Mauremys sinensis,23.673421,120.556639,Chinese Taipei,2026
Mauremys sinensis,22.994621,120.314897,Chinese Taipei,2026
Mauremys sinensis,22.585154,114.826183,China,2026
Mauremys sinensis,24.77598,121.699775,Chinese Taipei,2026
Mauremys sinensis,22.416808,114.911526,China,2026
Mauremys sinensis,25.043594,121.780341,Chinese Taipei,2026
Mauremys sinensis,21.989922,120.738472,Chinese Taipei,2026
Mauremys sinensis,23.113258,113.08166,China,2026
Mauremys sinensis,24.121181,120.673714,Chinese Taipei,2026
Mauremys sinensis,24.435724,120.683435,Chinese Taipei,2026
Mauremys sinensis,31.237451,121.455626,China,2026
Mauremys sinensis,36.554567,-4.547038,Spain,2026
Mauremys sinensis,27.615974,-82.725362,United States of America,2026
Mauremys sinensis,23.727748,120.422723,Chinese Taipei,2026
Mauremys sinensis,22.936505,120.227122,Chinese Taipei,2026
Mauremys sinensis,21.944134,120.797585,Chinese Taipei,2026
Mauremys sinensis,23.698658,120.277704,Chinese Taipei,2026
Mauremys sinensis,39.211433,-9.151307,Portugal,2026
Mauremys sinensis,22.397054,114.317806,Hong Kong,2026
Mauremys sinensis,24.801538,120.977371,Chinese Taipei,2026
Mauremys sinensis,24.581,120.915842,Chinese Taipei,2026
Mauremys sinensis,26.029536,119.217793,China,2026
Mauremys sinensis,23.791558,120.897087,Chinese Taipei,2026
Mauremys sinensis,36.150894,120.225548,China,2026
Mauremys sinensis,24.060672,120.425816,Chinese Taipei,2026
Mauremys sinensis,24.030009,120.626073,Chinese Taipei,2026
Mauremys sinensis,21.029663,105.865988,Viet Nam,2026
Mauremys sinensis,23.51492,119.58905,Chinese Taipei,2026
Mauremys sinensis,22.488183,114.041892,Hong Kong,2026
Mauremys sinensis,23.198019,120.192357,Chinese Taipei,2026
Mauremys sinensis,23.167521,113.253445,China,2026
Mauremys sinensis,24.918738,121.541188,Chinese Taipei,2026
Mauremys sinensis,22.297627,113.910112,Hong Kong,2026
Mauremys sinensis,22.595803,120.355056,Chinese Taipei,2026
Mauremys sinensis,39.9962,116.284798,China,2026
Mauremys sinensis,38.528264,-8.882336,Portugal,2026
Mauremys sinensis,24.802917,120.941392,Chinese Taipei,2025
Mauremys sinensis,23.352323,120.240798,Chinese Taipei,2025
Mauremys sinensis,24.652053,121.796203,Chinese Taipei,2025
Mauremys sinensis,22.901643,120.537425,Chinese Taipei,2025
Mauremys sinensis,36.423832,-4.491239,Spain,2025
Mauremys sinensis,15.895758,108.280357,Viet Nam,2025
Mauremys sinensis,23.597685,120.444345,Chinese Taipei,2025
Mauremys sinensis,16.164797,108.220909,Viet Nam,2025
Mauremys sinensis,16.161254,108.2807,Viet Nam,2025
Mauremys sinensis,16.049113,108.223055,Viet Nam,2025
Mauremys sinensis,23.73923,120.662378,Chinese Taipei,2025
Mauremys sinensis,24.076464,120.548956,Chinese Taipei,2025
Mauremys sinensis,41.133912,-8.63931,Portugal,2025
Mauremys sinensis,29.966206,122.201221,China,2025
Mauremys sinensis,24.402892,120.780075,Chinese Taipei,2025
Mauremys sinensis,22.208331,114.129562,Hong Kong,2025
Mauremys sinensis,10.699121,106.638258,Viet Nam,2025
Mauremys sinensis,22.009876,120.835197,Chinese Taipei,2025
Orlitia borneensis,1.243182,103.844678,Singapore,2025.0
Orlitia borneensis,4.484363,101.05562,Malaysia,2024.0
Orlitia borneensis,1.324506,103.891475,Singapore,2024.0
Orlitia borneensis,1.499454,110.381271,Malaysia,2024.0
Orlitia borneensis,1.310061,103.813397,Singapore,2024.0
Orlitia borneensis,4.495209,101.198511,Malaysia,2024.0
Orlitia borneensis,-2.696368,111.592908,Indonesia,2024.0
Orlitia borneensis,1.313484,103.963808,Singapore,2022.0
Orlitia borneensis,1.381915,103.956404,Singapore,2022.0
Orlitia borneensis,1.991001,103.824536,Malaysia,2022.0
Orlitia borneensis,1.213172,103.927875,Singapore,2021.0
Orlitia borneensis,-2.965267,104.730215,Indonesia,2021.0
Orlitia borneensis,-2.953037,108.12083,Indonesia,2020.0
Orlitia borneensis,-3.589081,102.226964,Indonesia,2018.0
Orlitia borneensis,4.503279,101.031013,Malaysia,2018.0
Orlitia borneensis,0.469326,102.716332,Indonesia,2017.0
Orlitia borneensis,1.358359,103.8265,Singapore,2017.0
Orlitia borneensis,0.370891,102.436324,Indonesia,2016.0
Orlitia borneensis,2.742539,101.79786,Malaysia,2015.0
Orlitia borneensis,0.441404,102.738445,Indonesia,2015.0
Orlitia borneensis,0.523961,102.96017,Indonesia,2015.0
Orlitia borneensis,0.551537,102.75408,Indonesia,2015.0
Orlitia borneensis,5.485974,118.215042,Malaysia,2012.0
Orlitia borneensis,1.337343,103.730492,Singapore,2012.0
Orlitia borneensis,-0.307328,110.174075,Indonesia,2010.0
Orlitia borneensis,1.277592,111.39925,Malaysia,
Orlitia borneensis,3.66667,98.63333,Indonesia,
Palaemonetes cummingi,29.6514,-82.325,United States of America,1958
Palaemonetes cummingi,29.6748,-82.3577,United States of America,1953
Palea steindachneri,22.506253,114.190019,Hong Kong,2025.0
Palea steindachneri,21.969488,-159.365617,United States of America,2025.0
Palea steindachneri,22.359713,114.009377,Hong Kong,2025.0
Palea steindachneri,21.84998,-159.227966,United States of America,2024.0
Palea steindachneri,22.096383,-159.328995,United States of America,2024.0
Palea steindachneri,22.368656,114.289492,Hong Kong,2023.0
Palea steindachneri,22.395447,114.107134,Hong Kong,2023.0
Palea steindachneri,22.360458,114.158782,Hong Kong,2023.0
Palea steindachneri,22.219722,114.176495,Hong Kong,2023.0
Palea steindachneri,22.314679,114.391263,Hong Kong,2022.0
Palea steindachneri,22.481009,114.057772,Hong Kong,2021.0
Palea steindachneri,22.589306,114.051758,China,2020.0
Palea steindachneri,22.262541,114.162224,Hong Kong,2020.0
Palea steindachneri,-20.083808,57.582034,Mauritius,2019.0
Palea steindachneri,22.066,-159.363,United States of America,2011.0
Palea steindachneri,21.426126,-158.03586,United States of America,1996.0
Palea steindachneri,21.999721,-159.4776,United States of America,1996.0
Palea steindachneri,21.737222,104.9375,Viet Nam,1994.0
Palea steindachneri,21.4017,-157.803,United States of America,1993.0
Palea steindachneri,-20.540008,57.578756,Mauritius,1989.0
Palea steindachneri,21.286665,-157.829225,United States of America,1982.0
Palea steindachneri,21.3226,-157.872162,United States of America,1982.0
Palea steindachneri,21.49612,-158.045712,United States of America,1982.0
Palea steindachneri,16.071617,108.212606,Viet Nam,1941.0
Palea steindachneri,21.433895,-158.056183,United States of America,1939.0
Palea steindachneri,22.06019,-159.5105,United States of America,1939.0
Palea steindachneri,20.751,-156.456,United States of America,
Palea steindachneri,18.117283,103.763756,Thailand,
Palea steindachneri,17.546,106.144,Viet Nam,
Pseudochazara cingovskii,41.35,21.6,North Macedonia,2025.0
Pseudochazara cingovskii,41.36762,21.65871,North Macedonia,2021.0
Pseudochazara cingovskii,41.495919,21.638583,North Macedonia,2019.0
Pseudochazara cingovskii,41.247769,21.755871,North Macedonia,2019.0
Pseudochazara cingovskii,41.341169,21.759041,North Macedonia,2018.0
Pseudochazara cingovskii,41.395355,21.776962,North Macedonia,2016.0
Pseudochazara cingovskii,41.237539,21.640884,North Macedonia,2012.0
Pseudochazara cingovskii,41.234863,21.703246,North Macedonia,2010.0
Pseudochazara cingovskii,41.337553,21.742143,North Macedonia,2010.0
Paratrygon aiereba,-3.477891,-72.51561,Peru,2024
Paratrygon aiereba,-0.997931,-57.032064,Brazil,2024
Paratrygon aiereba,-1.611236,-58.508814,Brazil,2024
Paratrygon aiereba,-3.461961,-72.551159,Peru,2023
Paratrygon aiereba,-2.830428,-58.203187,Brazil,2023
Paratrygon aiereba,-3.27586,-52.063009,Brazil,2021
Paratrygon aiereba,-2.259,-49.501,Brazil,2021
Paratrygon aiereba,-2.900486,-60.436235,Brazil,2020
Paratrygon aiereba,-3.785211,-70.368533,Colombia,2018
Paratrygon aiereba,-1.060556,-61.853889,Brazil,2017
Paratrygon aiereba,5.3485,-67.915056,Colombia,2017
Paratrygon aiereba,-2.699469,-69.954958,Colombia,2017
Paratrygon aiereba,-3.68,-73.28,Peru,2017
Paratrygon aiereba,-10.535081,-65.580321,Bolivia (Plurinational State of),2017
Paratrygon aiereba,6.997806,-71.113889,Colombia,2017
Paratrygon aiereba,5.458056,-71.063722,Colombia,2016
Paratrygon aiereba,6.355528,-70.010472,Colombia,2016
Paratrygon aiereba,-2.393444,-54.737583,Brazil,2016
Paratrygon aiereba,6.254833,-67.819194,Colombia,2015
Paratrygon aiereba,-10.013333,-65.316389,Brazil,2014
Paratrygon aiereba,-0.294661,-74.732531,Colombia,2014
Paratrygon aiereba,6.152944,-67.594472,Colombia,2014
Paratrygon aiereba,-1.877222,-66.996944,Brazil,2014
Paratrygon aiereba,-1.723333,-69.14,Brazil,2014
Paratrygon aiereba,-3.382222,-51.736389,Brazil,2014
Paratrygon aiereba,-3.342222,-52.186111,Brazil,2014
Paratrygon aiereba,6.571667,-70.772139,Colombia,2014
Paratrygon aiereba,-4.877866,-76.584558,Peru,2013
Paratrygon aiereba,6.091694,-67.481694,Colombia,2013
Paratrygon aiereba,-3.092222,-51.737222,Brazil,2013
Paratrygon aiereba,-8.868111,-62.194139,Brazil,2013
Paratrygon aiereba,-0.202728,-74.783931,Colombia,2013
Paratrygon aiereba,-0.941111,-62.949444,Brazil,2012
Paratrygon aiereba,-1.0,-48.96,Brazil,2012
Paratrygon aiereba,-4.156183,-69.988758,Colombia,2012
Paratrygon aiereba,-3.644167,-51.711389,Brazil,2012
Paratrygon aiereba,-2.85,-66.93,Brazil,2012
Paratrygon aiereba,-2.92,-66.95,Brazil,2012
Paratrygon aiereba,-0.96,-62.94,Brazil,2011
Paratrygon aiereba,-0.833083,-63.04272,Brazil,2011
Paratrygon aiereba,-0.7336,-62.92725,Brazil,2011
Paratrygon aiereba,7.892361,-68.8805,Venezuela (Bolivarian Republic of),2011
Paratrygon aiereba,0.2125,-68.028333,Brazil,2010
Paratrygon aiereba,6.3612,-58.693,Guyana,2010
Paratrygon aiereba,-3.294881,-61.848969,Brazil,2010
Paratrygon aiereba,3.663066,-59.340984,Guyana,2009
Paratrygon aiereba,-12.79695,-69.31695,Peru,2009
Paratrygon aiereba,-3.211497,-59.894314,Brazil,2009
Paratrygon aiereba,-3.6428,-73.2138,Peru,2009
Paratrygon aiereba,-4.114722,-53.374444,Brazil,2008
Paratrygon aiereba,-3.2033,-52.2064,Brazil,2008
Paratrygon aiereba,3.38,-60.6,Brazil,2007
Paratrygon aiereba,-0.926111,-48.290276,Brazil,2007
Paratrygon aiereba,-1.386961,-60.342039,Brazil,2007
Paratrygon aiereba,-8.07,-70.72,Brazil,2006
Paratrygon aiereba,-4.3,-70.07,Brazil,2006
Paratrygon aiereba,-0.91,-62.97,Brazil,2005
Paratrygon aiereba,1.96962,-67.10281,Venezuela (Bolivarian Republic of),2005
Paratrygon aiereba,-13.22,-50.59,Brazil,2005
Paratrygon aiereba,-11.26,-48.45,Brazil,2005
Paratrygon aiereba,-9.2699,-49.9719,Brazil,2005
Paratrygon aiereba,-6.6565,-51.999,Brazil,2005
Paratrygon aiereba,-4.6083,-56.273,Brazil,2005
Paratrygon aiereba,-2.2844,-55.0038,Brazil,2005
Paratrygon aiereba,2.284167,-55.003611,Brazil,2005
Paratrygon aiereba,-0.76,-62.94,Brazil,2004
Paratrygon aiereba,-0.87,-62.78,Brazil,2004
Batagur borneoensis,2.593394,102.083506,Malaysia,2024.0
Batagur borneoensis,4.274754,103.341448,Malaysia,2024.0
Batagur borneoensis,5.673065,102.662948,Malaysia,2024.0
Batagur borneoensis,4.543153,103.458047,Malaysia,2024.0
Batagur borneoensis,-2.66804,111.747043,Indonesia,2024.0
Batagur borneoensis,4.292549,98.082932,Indonesia,2023.0
Batagur borneoensis,4.334631,98.012211,Indonesia,2023.0
Batagur borneoensis,1.539746,103.75996,Singapore,2023.0
Batagur borneoensis,2.491357,102.181483,Malaysia,2022.0
Batagur borneoensis,5.617933,102.80459,Malaysia,2020.0
Batagur borneoensis,5.664455,102.786104,Malaysia,2018.0
Batagur borneoensis,1.499604,110.391019,Malaysia,2017.0
Batagur borneoensis,4.200095,98.273354,Indonesia,2012.0
Batagur borneoensis,-0.032959,109.352417,Indonesia,1994.0
Batagur borneoensis,-1.12,109.95,Indonesia,1907.0
Batagur borneoensis,1.0,114.0,Indonesia,
Batagur borneoensis,1.55252,110.02843,Malaysia,
Batagur borneoensis,3.671661,114.6333,Malaysia,
Alsophylax laevis,42.30329,63.008026,Uzbekistan,2025
Alsophylax laevis,40.508603,63.990738,Uzbekistan,2025
Alsophylax laevis,39.2,55.0,Turkmenistan,1992
Alsophylax laevis,38.974253,56.299153,Uzbekistan,1952
Pegias fabula,36.446167,-84.770784,United States of America,2017.0
Pegias fabula,36.555,-84.66,United States of America,2000.0
Pegias fabula,36.7415,-84.6943,United States of America,1991.0
Pegias fabula,36.63,-84.587,United States of America,1987.0
Pegias fabula,37.67,-85.83,United States of America,1986.0
Pegias fabula,36.83,-84.63,United States of America,1986.0
Pegias fabula,36.75,-84.67,United States of America,1985.0
Pegias fabula,36.9417,-81.4419,United States of America,1985.0
Pegias fabula,37.3897,-84.1128,United States of America,1985.0
Pegias fabula,36.6739,-84.7674,United States of America,1981.0
Pegias fabula,36.9423,-81.455,United States of America,1980.0
Pegias fabula,37.0816,-81.774,United States of America,1978.0
Pegias fabula,35.6746,-85.7074,United States of America,1978.0
Pegias fabula,36.656891,-81.802893,United States of America,1974.0
Pegias fabula,37.1955,-84.4764,United States of America,1974.0
Pegias fabula,36.9556,-81.5233,United States of America,1972.0
Pegias fabula,36.890918,-81.749434,United States of America,1971.0
Pegias fabula,36.735148,-82.435146,United States of America,1970.0
Pegias fabula,37.0991,-81.6538,United States of America,1968.0
Pegias fabula,36.7963,-81.6826,United States of America,1968.0
Pegias fabula,35.7934,-85.4088,United States of America,1967.0
Pegias fabula,37.2926,-84.2206,United States of America,1967.0
Pegias fabula,36.790077,-82.813232,United States of America,1967.0
Pegias fabula,35.846293,-86.414448,United States of America,1966.0
Pegias fabula,37.2391,-84.2219,United States of America,1963.0
Pegias fabula,35.87624,-86.02622,United States of America,1918.0
Pegias fabula,42.92,-85.34,United States of America,1895.0
Pegias fabula,37.0753,-81.0,United States of America,
Pegias fabula,37.93,-76.3,United States of America,
Pegias fabula,36.68,-83.13,United States of America,
Pegias fabula,35.09,-84.04,United States of America,
Pegias fabula,35.95925,-83.85018,United States of America,
Pegias fabula,37.2167,-88.3333,United States of America,
Pegias fabula,36.3833,-87.6333,United States of America,
Pegias fabula,35.942,-87.9339,United States of America,
Pegias fabula,35.1465,-86.3334,United States of America,
Pegias fabula,36.608799,-83.304604,United States of America,
Pegias fabula,34.857716,-87.415588,United States of America,
Pegias fabula,36.7742,-82.084396,United States of America,
Pegias fabula,37.147076,-84.293503,United States of America,
Pegias fabula,36.6325,-83.171402,United States of America,
Pegias fabula,37.00255,-79.7664,United States of America,
Pegias fabula,36.6816,-82.6051,United States of America,
Pegias fabula,35.116667,-85.183333,United States of America,
Pegias fabula,36.7274,-87.3161,United States of America,
Pegias fabula,36.5386,-87.3714,United States of America,
Leguminaia saulcyi,35.5,44.3,Iraq,
Boophis baetkei,-12.42666,49.252172,Madagascar,2008
Pelochelys cantorii,-0.993658,100.322392,Indonesia,2023.0
Pelochelys cantorii,6.607913,100.079735,Malaysia,2023.0
Pelochelys cantorii,-3.504335,102.26498,Indonesia,2018.0
Pelochelys cantorii,9.740391,76.363884,India,2015.0
Pelochelys cantorii,9.498067,76.338848,India,2015.0
Pelochelys cantorii,15.164476,105.65246,Lao People’s Democratic Republic,2013.0
Pelochelys cantorii,-3.292,138.581,Papua New Guinea,2000.0
Pelochelys cantorii,22.0,98.0,Myanmar,
Pelochelys cantorii,38.073254,104.69114,China,
Allotoca diazi,19.573069,-101.521667,Mexico,2010.0
Allotoca diazi,19.571144,-101.358094,Mexico,2010.0
Allotoca diazi,19.667536,-101.561111,Mexico,2008.0
Allotoca diazi,19.564011,-101.622469,Mexico,2007.0
Allotoca diazi,19.585556,-101.710833,Mexico,2007.0
Allotoca diazi,19.419722,-101.75,Mexico,2005.0
Allotoca diazi,19.688972,-101.268694,Mexico,1986.0
Allotoca diazi,19.64525,-101.2755,Mexico,1986.0
Allotoca diazi,19.183332,-98.199997,Mexico,1986.0
Allotoca diazi,19.6125,-101.221111,Mexico,1985.0
Allotoca diazi,19.963889,-101.144167,Mexico,1972.0
Allotoca diazi,19.666667,-101.75,Mexico,1969.0
Allotoca diazi,20.558611,-100.605833,Mexico,1965.0
Allotoca diazi,19.531667,-101.613055,Mexico,1963.0
Allotoca diazi,19.432222,-101.699444,Mexico,1958.0
Allotoca diazi,19.731667,-99.125833,Mexico,1954.0
Allotoca diazi,19.900333,-102.133667,Mexico,1953.0
Allotoca diazi,20.402778,-101.2525,Mexico,1953.0
Allotoca diazi,19.5,-101.666667,Mexico,1947.0
Allotoca diazi,19.519722,-101.520833,Mexico,1941.0
Allotoca diazi,19.264519,-98.97683,Mexico,1901.0
Janulus pompylius,33.0,-17.0,Portugal,
Charpentieria ferrox,37.995264,13.608443,Italy,1949
Carinigera drenovoensis,41.566666,21.950001,North Macedonia,1972.0
Carinigera drenovoensis,41.424448,21.845845,North Macedonia,
Charpentieria crassicostata,38.088707,12.686947,Italy,2009.0
Charpentieria crassicostata,37.5,14.0,Italy,
Charpentieria crassicostata,39.0,16.31667,Italy,
Charpentieria crassicostata,37.83333,12.66667,Italy,
Charpentieria crassicostata,37.62304,13.93457,Italy,
Rhampholeon acuminatus,-6.089509,37.430215,"Tanzania, United Republic of",2024.0
Rhampholeon acuminatus,-6.071526,37.599843,"Tanzania, United Republic of",2022.0
Rhampholeon acuminatus,-6.041389,37.51125,"Tanzania, United Republic of",2000.0
Physunio ferrugineus,21.49844,95.26631,Myanmar,2009
Callulina dawida,-3.257736,38.365182,Kenya,2026
Callulina dawida,-3.447075,38.361323,Kenya,2024
Platysternon megacephalum,22.402094,114.004919,Hong Kong,2026.0
Platysternon megacephalum,22.333527,114.124198,Hong Kong,2026.0
Platysternon megacephalum,32.151852,118.712628,China,2025.0
Platysternon megacephalum,18.534061,98.523427,Thailand,2025.0
Platysternon megacephalum,22.573809,114.039007,China,2025.0
